tns_name,previous_name,repeater_name,event_id,sub_num,ra,ra_err,dec,dec_err,ra_dec_notes,gl,gb,exp_up,exp_up_err,exp_low,exp_low_err,exp_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,fluence,fluence_err,fluence_notes,fluence_win_extended,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,notes_fitb,intrachan_flag,excluded_flag,sidelobe_flag,citizen_science_flag,catalog1_flag,catalog1_param_flag
FRB20230511A,,,289296318,0,146.6597558,0.214436358,34.68727755,0.076060807,,190.3374358,49.99777307,70.50708888,54.851802,0,0,,9.862609863,898.1152344,nan,nan,nan,nan,nan,nan,nan,859.7782259,872.8392736,nan,nan,nan,nan,nan,nan,nan,,1,60075.1055,9.10E-08,60075.10523,1.52E-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,Unable to fit burst morphology due to heavy RFI contamination or difficulty separating the burst from background sky variations.,0,0,0,0,0,0
FRB20230511B,,,289338251,0,254.5286323,0.204993393,-3.626328805,0.344538681,,15.71278,23.12063863,71.7120815,45.70098175,0,0,,13.56457138,191.2690277,nan,2.154480841,nan,3.803384729,19.0312661,191.6189189,0.000578776,108.1487285,104.3801819,0.00196608,0,nan,3.724251454,1.536928584,4.034517528,1.524634715,,1,60075.40522,8.00E-11,60075.40516,1.90E-10,0.000105687,8.65E-07,5.104334522,1.6413106,-10.22980911,2.437074329,800.1831055,400.2075195,513.5864258,1547385.811,1547742,0.416870117,,0,0,0,0,0,0
FRB20230511C,,FRB20190929E,289386373,0,313.0331237,0.218474589,29.04521544,0.233516857,,72.85514005,-9.769826484,81.88037491,48.38451073,0,0,,12.385149,513.5552979,0,3.614008285,0,12.61691142,19.99890233,513.1313501,0.10458764,372.7556006,408.8281859,0.01179648,0.012224912,0.001143695,0.541910535,0.17315723,3.338095065,0.505336035,,1,60075.56479,7.49E-09,60075.56464,3.22E-08,0.000746854,0.000204823,81.02102832,10.5665794,-311.2804236,38.77021113,496.7407227,418.2739258,455.8227539,1061910.044,1062303,0.209289551,,0,0,0,0,0,0
FRB20230511D,,,289467244,0,23.70570408,0.036990435,17.80739534,0.17281543,,137.3164957,-43.84924653,98.24893822,35.26572022,0,0,,23.30366325,1465.047974,nan,1.282843139,nan,2.21885946,37.69001742,1466.497923,0.005898064,1427.157668,1436.375034,0.00393216,0,nan,1.236974004,0.524876009,3.867525956,1.294916165,,1,60075.76125,5.91E-10,60075.76081,1.87E-09,0.000659173,9.58E-06,21.92089251,1.562296206,-54.0610007,3.598891933,602.4780273,400.2075195,490.1489258,1730035.463,1731450,0.34765625,,0,0,0,0,0,0
FRB20230511E,,FRB20220505A,289479306,0,29.66883169,0.078738879,75.02421078,0.023628738,,127.3257885,12.72902796,365.9502352,123.7012786,315.0779652,16.33265553,,38.83192062,607.3701782,16.62752831,2.858314003,33.68491076,5.849290797,96.52865083,605.945795,0.0191407,495.8032158,454.5866861,0.025559042,0.003882962,0.000192649,2.466119899,0.554449046,22.16701497,2.994595307,,1,60075.77535,2.66E-09,60075.77517,6.32E-09,0.001764881,8.97E-05,227.5777487,34.32789206,-416.9878709,61.6029964,566.2963867,488.1225586,525.7446289,1742064.22,1751360,0.340148926,,0,0,0,0,0,0
FRB20230511E,,FRB20220505A,289479306,1,29.66883169,0.078738879,75.02421078,0.023628738,,127.3257885,12.72902796,365.9502352,123.7012786,315.0779652,16.33265553,,38.83192062,607.3701782,16.62752831,2.858314003,33.68491076,5.849290797,96.52865083,605.945795,0.0191407,495.8032158,454.5866861,0.025559042,0.003882962,0.000192649,2.466119899,0.554449046,22.16701497,2.994595307,,1,60075.77535,5.35E-09,60075.77517,7.84E-09,0.004729885,0.000316531,61.49920121,7.461168348,-151.5414218,18.22271588,554.5288086,433.3862305,490.222168,1742064.22,1751360,0.340148926,,0,0,0,0,0,0
FRB20230511E,,FRB20220505A,289479306,2,29.66883169,0.078738879,75.02421078,0.023628738,,127.3257885,12.72902796,365.9502352,123.7012786,315.0779652,16.33265553,,38.83192062,607.3701782,16.62752831,2.858314003,33.68491076,5.849290797,96.52865083,605.945795,0.0191407,495.8032158,454.5866861,0.025559042,0.003882962,0.000192649,2.466119899,0.554449046,22.16701497,2.994595307,,1,60075.77535,1.45E-09,60075.77517,5.92E-09,0.000846429,3.90E-05,50.60088385,2.071450202,-195.5356982,7.307125373,507.6782227,408.6547852,455.480957,1742064.22,1751360,0.340148926,,0,0,0,0,0,0
FRB20230511E,,FRB20220505A,289479306,3,29.66883169,0.078738879,75.02421078,0.023628738,,127.3257885,12.72902796,365.9502352,123.7012786,315.0779652,16.33265553,,38.83192062,607.3701782,16.62752831,2.858314003,33.68491076,5.849290797,96.52865083,605.945795,0.0191407,495.8032158,454.5866861,0.025559042,0.003882962,0.000192649,2.466119899,0.554449046,22.16701497,2.994595307,,1,60075.77535,8.34E-09,60075.77517,1.01E-08,0.00840679,0.000708214,-2.556095389,3.338417472,-57.78961504,20.54270779,478.503418,400.2075195,400.2075195,1742064.22,1751360,0.340148926,,0,0,0,0,0,0
FRB20230512A,,,289555443,0,118.5664212,0.224293268,58.73092723,0.236769106,,158.5827265,30.98451543,141.9355937,84.4023822,0,0,,10.26430893,636.4851074,nan,5.018609088,nan,8.373367563,25.02901833,641.5280207,0.918360787,588.3895305,592.088918,0.021626882,0,nan,0.434793211,0.168054857,6.19041655,1.274950114,,1,60076.02545,1.55E-07,60076.02526,3.16E-07,0.008293989,0.000517312,251.4645788,25.05763853,-291.0619599,28.30763398,673.7426758,563.9770508,616.418457,1924257.548,1924878,0.274780273,,0,0,0,0,0,0
FRB20230512B,,,289559918,0,136.7540043,0.202387808,34.91888627,0.209109915,,189.0792821,41.91083705,91.86357877,50.67595479,0,0,,14.40432072,1236.980835,nan,1.367478497,nan,2.425961156,18.72597413,1238.022398,0.008842163,1194.303076,1203.542145,0.00196608,0,nan,0.837598933,0.335131285,2.338082013,0.762833473,,1,60076.07537,1.03E-09,60076.075,2.84E-09,0.000696705,2.86E-05,4.526688583,1.501535757,-11.20604817,2.611615269,770.6176758,400.2075195,489.7583008,1822797.338,1823142,0.313110352,,0,0,0,0,0,0
FRB20230512C,,,289603987,0,216.0714715,0.24212851,65.51767454,0.25101742,,108.5352792,48.93397053,169.8288439,100.9961079,0,0,,9.475794792,324.3081665,nan,1.040408474,nan,1.94965334,11.82122424,323.3187258,0.119022864,288.4992664,295.8019765,0.011796481,0.01164549,0.002356827,0.299833278,0.182778583,1.867057674,0.789027704,,1,60076.30005,9.82E-09,60076.29995,3.70E-08,0.001300824,0.000534687,2.604387978,3.622118637,-32.68915861,13.38924543,543.0297852,400.2075195,416.4672852,1821550.259,1821683,0.313659668,,0,0,0,0,0,0
FRB20230512D,,FRB20220912A,289678248,0,347.3947441,0.242112201,48.78926138,0.237093095,,106.1746198,-10.74011697,113.1971644,66.45862757,0,0,,9.095243454,220.3839722,0,2.619250367,0,7.148609253,11.19561143,222.0746602,0.373230147,96.23555564,99.10633941,0.023592962,0,nan,nan,nan,nan,nan,Flux/fluence calculation failed because the burst was unexpectedly missing from the data.,1,60076.66212,2.40E-08,60076.66205,1.14E-07,0.005958403,0.000753261,20.52278274,8.33420615,-97.35730421,34.23894926,518.5913086,400.2075195,444.6899414,1960074.658,1960194,0.261474609,,0,0,0,0,0,0
FRB20230512E,,FRB20220912A,289678522,0,349.5728221,0.227134366,48.79641963,0.224964027,,107.53288,-11.27037593,115.5871822,65.06408035,0,0,,10.9026165,219.1708527,0,2.619250367,0,7.148609253,22.04957865,221.5005089,0.168777977,100.7873883,103.4438061,0.012779521,0,nan,0.376845298,0.160037376,2.621294695,0.805461365,,1,60076.663,1.77E-08,60076.66293,5.36E-08,0.003696911,0.000253942,51.7559203,6.116449939,-119.4123381,13.9710325,571.0571289,432.6049805,497.0336914,1955987.816,1956468,0.262878418,,0,0,0,0,0,0
FRB20230512F,,,289727876,0,53.52232101,0.166214291,55.8352679,0.173252949,,144.3965099,-0.104820418,140.7811187,75.8613894,0,0,,25.25868797,1011.340027,nan,1.829584394,nan,3.097837244,30.43249385,1012.257623,0.019584283,820.7426693,735.4538451,0.0049152,0,nan,1.10075612,0.336706414,5.85234263,1.485722242,,1,60076.84043,3.17E-09,60076.84012,6.67E-09,0.001689026,7.51E-05,6.911024507,0.915872257,-9.18290563,1.152041917,800.1831055,400.2075195,583.0444336,1967211.863,1968132,0.258483887,,0,0,0,0,0,0
FRB20230513A,,,289885732,0,135.0482461,0.090813205,61.51961169,0.164734333,,154.1286158,38.82045328,193.018692,64.0132016,0,0,,27.86621475,661.9606934,nan,0.863719505,nan,1.453814454,33.65961359,662.6224005,0.002005472,618.7300002,627.2022483,0.00196608,0,nan,1.574494024,0.393403777,2.77967752,0.622282647,,1,60077.06782,2.21E-10,60077.06762,6.40E-10,0.000363109,5.80E-06,2.825314991,0.713616756,-8.977647719,1.296605949,777.2338867,400.2075195,468.3959961,735799.0304,736926,0.274536133,,0,0,0,0,0,0
FRB20230513B,,,289978526,0,344.2010551,0.215637492,28.17650321,0.228244595,,94.25608361,-28.23590546,80.17258643,47.51460087,0,0,,13.70567226,860.9128418,nan,1.222164002,nan,2.143700802,26.60557919,861.5453312,0.054816279,810.7679852,818.530969,0.004915199,0.004704576,0.000529186,0.563228734,0.260689645,3.243549481,0.939981382,,1,60077.64961,3.57E-09,60077.64935,1.68E-08,0.000962582,0.000115975,21.95875618,2.908576974,-113.0299946,12.84384618,508.6791992,400.2075195,441.027832,1930656.143,1931357,0.272338867,,0,0,0,0,0,0
FRB20230513C,,,290011637,0,26.8936898,0.223704777,55.42044814,0.235483038,,130.8955526,-6.580921812,132.0901248,78.11380578,0,0,,9.799765587,551.5665283,nan,1.419045945,nan,2.414977934,13.2222782,553.241082,0.328026937,389.6175027,359.9784438,0.019660802,0,nan,0.23310535,0.115919586,1.74030968,0.369732157,,1,60077.76574,3.07E-08,60077.76557,1.03E-07,0.006833762,0.000724228,20.57839865,5.490365453,-57.41103755,14.48229398,584.8754883,400.2075195,478.7475586,1954517.171,1954686,0.263549805,,0,0,0,0,0,0
FRB20230513D,,,290027245,0,63.84994958,0.037317939,-2.444413997,0.281733624,,195.162312,-35.39012512,80.55051972,42.76383256,0,0,,16.76364899,411.2486267,nan,2.763650524,nan,4.755290295,27.74308911,411.6290268,0.001835494,364.8036278,354.8451745,0.00294912,0.007223032,0.00057794,1.773984451,0.765830481,7.725587238,2.672034963,,1,60077.86947,1.24E-10,60077.86935,5.66E-10,4.92E-05,2.47E-06,39.57540529,6.770248251,-86.63693682,13.08796659,591.9067383,427.2338867,502.8686523,1599304.321,1600067,0.397155762,,0,0,0,0,0,0
FRB20230514A,,,290080360,0,162.2666483,0.106893881,79.76977331,0.181098478,,129.3296074,35.78873438,367.2805489,233.7841533,480.4424344,220.7967142,,28.26835632,372.4287109,3.85096535,1.177148584,6.463253928,2.103592803,51.95970029,373.0388816,0.001608903,328.6020411,335.5969658,0.00196608,0,nan,2.90731232,0.954727214,4.475211808,1.190307923,,1,60078.11151,1.02E-10,60078.1114,4.94E-10,0.000265334,2.30E-06,12.79880228,1.12032698,-63.09013547,4.407634238,536.1450195,400.2075195,442.9077148,1854630.19,1857324,0.300231934,,0,0,0,0,0,0
FRB20230514B,,FRB20200223B,290145806,0,8.389663576,0.22497059,29.0049369,0.253617066,,118.2324071,-33.70361037,80.46320093,48.48708187,0,0,,9.334649086,200.1652679,0,1.441096867,0,6.561794688,18.63088703,200.9419373,0.02175504,155.1408821,163.7215406,0.00294912,0,nan,0.564867278,0.209594895,1.565079118,0.278456488,,1,60078.71142,2.81E-09,60078.71136,7.10E-09,0.000320342,1.27E-05,226.0331671,41.84517005,-407.2703541,74.30688865,569.4213867,489.9291992,528.1860352,478452.89,478794,0.304199219,,0,0,0,0,0,0
FRB20230524A,,,292329500,0,10.34263031,0.012957023,9.191397094,0.205909806,,118.7428849,-53.59844609,81.66641136,43.43916969,0,0,,12.07964706,445.2160645,nan,2.398715576,nan,4.413926774,23.86402078,445.6215423,0.044644158,411.6405657,420.4011647,0.007864319,0.009870144,0.001247282,0.918566752,0.47826759,4.895708313,2.234889872,,1,60088.69116,5.12E-09,60088.69103,1.43E-08,0.000368438,0.000101248,48.01995176,6.252712692,-111.5805524,13.34182464,572.9370117,429.8706055,496.2768555,1585572.509,1586135,0.402404785,,0,0,0,0,0,0
FRB20230524B,,,292515426,0,73.81463045,0.141375265,66.50801776,0.15944625,,144.003529,14.23812322,206.7540144,110.5958044,0,0,,21.34584808,440.7679443,nan,2.017735419,nan,3.894952929,35.63784794,440.1441117,0.072509512,339.5116707,308.9274257,0.010813438,0.028568067,0.002042705,0.891885205,0.57854608,5.333358942,2.684320255,,1,60088.88205,1.25E-08,60088.88192,2.51E-08,0.001261371,0.000168394,38.5113574,2.827753771,-52.72747196,3.651237016,710.5834961,467.8833008,576.5991211,1786885.944,1788149,0.326293945,,0,0,0,0,0,0
FRB20230525A,,,292583530,0,234.0846024,0.210295338,12.84877182,0.247968378,,20.94180549,48.94008164,77.28522102,41.03639741,0,0,,14.96448517,370.0024719,nan,0.930118031,nan,1.496065051,20.0858723,370.5632302,0.053480739,341.0915327,342.8751879,0.003932159,0.004657949,0.000724152,0.79951575,0.268014887,2.584768849,0.382593977,,1,60089.3115,6.38E-09,60089.31138,1.73E-08,0.000858154,0.00011398,26.15061996,4.416253562,-64.08672893,9.505875823,593.1762695,406.0424805,490.7592773,1768960.558,1769357,0.333374023,,0,0,0,0,0,0
FRB20230525B,,,292624869,0,340.4416656,0.24271917,35.50180537,0.251328176,,95.20161772,-20.29312408,90.55645502,54.78903465,0,0,,9.016876221,234.1327057,nan,1.492974377,nan,2.826045204,14.53410087,234.2286515,0.00457981,166.2701128,175.6041632,0.00196608,0,nan,0.592569901,0.27107601,1.689507933,0.85803581,,1,60089.60247,2.70E-10,60089.6024,1.40E-09,0.00020391,5.61E-06,17.10781899,5.038352271,-93.60020779,23.9084233,512.9516602,400.2075195,438.4887695,702434.7599,702640,0.308288574,,0,0,0,0,0,0
FRB20230525C,,,292752174,0,106.958105,0.374949484,40.39619745,0.190032654,,176.9295867,20.11794393,111.0889336,50.6662509,0,0,,17.20793533,563.293335,nan,nan,nan,nan,nan,nan,nan,483.8082704,466.2874154,nan,nan,nan,nan,nan,nan,nan,,1,60089.95006,9.10E-08,60089.94989,1.52E-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,Unable to fit burst morphology due to heavy RFI contamination or difficulty separating the burst from background sky variations.,0,0,0,0,0,0
FRB20230525D,,,292753848,0,111.807389,0.178496608,52.85658942,0.17773099,,164.7532236,26.55520715,140.3492341,63.90740448,0,0,,25.79463959,524.4734497,nan,0.792864813,nan,1.388038055,34.88064281,525.0513227,0.002524608,463.616415,461.672905,0.001966081,0,nan,1.33712676,0.481668214,2.673684088,0.785857537,,1,60089.97019,2.24E-10,60089.97003,7.89E-10,0.000406599,7.52E-06,-0.695577597,0.6476239,-5.080261032,1.348822128,735.2416992,400.2075195,400.2075195,1203883.341,1205094,0.264465332,,0,0,0,0,0,0
FRB20230527A,,FRB20220912A,292914396,0,347.2240852,0.236854977,48.78976541,0.232597152,,106.0694828,-10.69572851,114.5426671,65.5544792,0,0,Event occurred during a period when the L4 metadata system was offline or misconfigured and should be excluded from population studies.,10.16891193,220.7883453,0,2.619250367,0,7.148609253,10.55652568,222.43677,0.281064277,96.15361426,99.05915442,0.019660797,0,nan,0.255441117,0.134089101,2.936553985,0.768540769,,1,60091.62068,2.50E-08,60091.62061,8.79E-08,0.005585125,0.000635407,1.06999628,1.66534903,-4.543423504,3.002883567,800.1831055,400.2075195,450.2075195,1936760.56,1936866,0.270263672,,0,1,0,0,0,0
FRB20230527B,,,292917956,0,349.4342712,0.028984323,46.47728716,0.178461373,,106.586259,-13.39922568,119.6541304,59.91128959,0,0,,16.04040909,374.0462036,nan,0.498589,nan,0.942194261,27.60387257,374.1879679,0.005210368,271.2931495,276.7889897,0.00098304,0.000995158,6.39E-05,0.904961836,0.426161013,1.04925938,0.467129339,,1,60091.62242,4.80E-10,60091.6223,1.63E-09,0.000163189,1.27E-05,19.07172251,2.540451546,-70.131556,8.312919628,549.5483398,400.2075195,458.4838867,1945830.026,1946585,0.266601563,,0,0,0,0,0,0
FRB20230528A,,,293031790,0,248.4973676,0.0372604,48.2017899,0.17843984,,74.73279793,42.43402629,120.6662562,57.7401143,0,0,,17.14057732,376.0680847,nan,1.827924347,nan,3.070697238,25.3024647,375.3667487,0.03008809,337.4755682,345.5007464,0.013762558,0.016777718,0.001603399,0.695770779,0.244811663,4.210573432,0.936442511,,1,60092.343,4.42E-09,60092.34289,1.00E-08,0.000927804,0.000202969,0.164457167,1.073790578,-7.828215121,2.218804387,695.6176758,400.2075195,404.4311523,1949353.785,1949987,0.265319824,,0,0,0,0,0,0
FRB20230528B,,,293057566,0,325.7527199,0.226875424,44.93881318,0.241374438,,91.49405571,-6.125523381,105.2275712,62.7200756,0,0,,9.358503342,877.0877686,nan,1.422080535,nan,2.708110694,11.31040397,877.6303605,0.032419132,678.2021189,690.498379,0.004915199,0.010255012,0.002582474,0.53212764,0.327354649,1.58814351,0.714911453,,1,60092.55491,5.30E-09,60092.55464,1.11E-08,0.000396151,0.000133727,6.314709727,3.566852288,-9.670179811,4.408216524,800.1831055,400.2075195,554.7241211,1988746.075,1988867,0.250671387,,0,0,0,0,0,0
FRB20230528C,,FRB20220912A,293078058,0,344.5930907,0.219630242,48.79252239,0.215214804,,104.4636824,-9.982571826,115.292123,66.52910081,0,0,,12.89261246,224.8320923,0,2.619250367,0,7.148609253,24.10588207,222.8997406,0.409253855,88.86143883,92.10817204,0.023592968,0,nan,0.294393918,0.179422824,3.853187839,0.835515044,,1,60092.61063,2.68E-08,60092.61056,1.26E-07,0.010282497,0.000588106,42.90638796,5.099491577,-188.8663827,22.25493783,500.6713867,401.4770508,448.3276367,1965450.906,1966026,0.259277344,,0,0,0,0,0,0
FRB20230528D,,FRB20220912A,293078952,0,347.1638679,0.229504135,48.79718461,0.22664131,,106.0353105,-10.67334277,113.9401473,66.10895222,0,0,,10.65384674,224.0233459,0,2.619250367,0,7.148609253,15.89152258,223.6969865,0.249633855,97.19031632,100.0975327,0.026542076,0,nan,0.354829407,0.18514573,3.977647058,0.95815104,,1,60092.61262,2.47E-08,60092.61255,7.88E-08,0.008071898,0.000724206,8.668760177,2.26171703,-25.61935314,5.638041747,639.6362305,400.2075195,473.9624023,1949741.46,1949988,0.265319824,,0,0,0,0,0,0
FRB20230528E,,,293122786,0,50.68537261,0.15028774,25.37168755,0.079466361,,161.0281749,-26.09070009,111.8331503,25.17503831,0,0,,33.04921722,645.3813477,nan,4.117119259,nan,6.971457962,69.6233565,645.0568653,0.061603271,582.6912049,582.5723199,0.016711677,0.066413862,0.00239893,1.714562409,0.54211364,16.33624067,4.129429385,,1,60092.79048,1.20E-08,60092.79029,2.20E-08,0.001901669,0.000126121,30.26933705,2.330959997,-31.30550554,2.24410914,800.1831055,494.8364258,648.9868164,1879698.588,1884539,0.289978027,,0,0,0,0,0,0
FRB20230528F,,,293128993,0,57.15669923,0.223988311,-9.228647793,0.448607008,,198.3440712,-44.57733811,57.59829886,38.85469053,0,0,,10.5100069,277.8051147,nan,2.134964266,nan,3.902527951,10.89734998,278.4221611,0.032318287,239.4023142,234.6632079,0.005898239,0,nan,1.10084909,0.988550201,3.034606492,1.469428826,,1,60092.80924,2.72E-09,60092.80915,1.01E-08,0.000682953,7.68E-05,23.9770535,6.286974905,-93.58902888,22.05942948,532.1166992,400.2075195,454.8950195,1482505.248,1482618,0.44140625,,0,0,0,0,0,0
FRB20230529A,,,293259587,0,330.3734668,0.200264484,23.39452745,0.073179699,,79.81346268,-24.9171827,68.07144332,51.89820764,0,0,,11.43038654,567.7414551,nan,nan,nan,nan,19.09072519,567.256561,0.332252855,511.1515539,519.5748707,0.048168953,0.136502522,0.021567368,0.344877344,0.128388739,2.723361084,0.748070008,,1,60093.56624,6.17E-08,60093.56607,1.17E-07,0.005186109,0.002953261,2.328527495,1.640464624,-6.341717153,2.054560359,800.1831055,400.2075195,480.847168,4561027.544,4561385,0.572998047,,0,0,0,0,0,0
FRB20230530A,,,293484384,0,174.6902598,0.244440734,16.21308136,0.293500846,,242.1584797,69.93405497,71.46274875,45.22059546,0,0,,9.094287872,430.6585999,nan,0.12745617,nan,0.242137905,11.6784926,430.8932635,0.075218796,402.3091193,410.0974671,0.003932159,0.004803174,0.000939733,0.237402962,0.142665418,0.20831991,0.103179905,,1,60094.13344,4.80E-09,60094.13331,2.31E-08,0.000132651,0.000113418,47.32943482,11.22645346,-233.9982903,52.7301116,488.9526367,400.9887695,442.7856445,1739581.613,1739711,0.344543457,,0,0,0,0,0,0
FRB20230530B,,FRB20220912A,293551494,0,347.2482479,0.221367677,48.7974026,0.231161212,,106.0874319,-10.69493623,114.7492773,66.37650819,0,0,,10.14054966,224.0233459,0,2.619250367,0,7.148609253,16.15114155,224.1535277,0.315304931,97.86210102,100.7514495,0.011796478,0,nan,0.312884515,0.156852433,2.946909484,1.15456003,,1,60094.60912,2.64E-08,60094.60906,9.82E-08,0.00637943,0.000604158,22.94194086,4.638650605,-77.84175957,15.53022275,550.7446289,400.2075195,463.7329102,1937907.141,1938162,0.269775391,,0,0,0,0,0,0
FRB20230530C,,,293658891,0,102.2994563,0.25302976,87.28597983,0.306704403,,125.9799612,27.06882369,1560.963686,657.4313847,1407.049826,680.6144864,,9.456944466,676.5181274,nan,nan,nan,nan,15.11015455,677.2651619,0.006496404,622.228543,625.014269,0.001966081,0,nan,nan,nan,nan,nan,Flux/fluence could not be determined due to an unspecified computational failure in the fluence pipeline.,1,60094.9132,5.13E-10,60094.913,2.01E-09,0.000415738,1.55E-05,1.73927315,1.994809588,-13.19814742,5.53992608,649.0600586,400.2075195,427.4536133,1711463.683,1711686,0.355102539,,0,0,0,0,0,0
FRB20230601A,,,293994832,0,131.2916731,0.233691122,18.45902043,0.29048243,,207.7354177,33.11456701,73.39960647,47.84102327,0,0,,8.762328148,1955.958374,nan,nan,nan,nan,nan,nan,nan,1904.825918,1904.527246,nan,nan,nan,nan,nan,nan,nan,,1,60096.00666,9.10E-08,60096.00607,1.52E-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,Unable to fit burst morphology due to heavy RFI contamination or difficulty separating the burst from background sky variations.,0,0,0,0,0,0
FRB20230601B,,,294079018,0,214.3242627,0.233609214,56.4144458,0.231862144,,101.154064,56.93380967,127.466198,74.93815444,0,0,,10.97252464,774.376709,nan,0.66779757,nan,1.21269429,17.08329531,775.1096289,0.039512839,743.397776,751.0422458,0.003932161,0,nan,0.344241878,0.179756181,1.411305146,0.477604401,,1,60096.23933,1.95E-09,60096.2391,1.20E-08,0.001054959,6.98E-05,14.09676179,4.190136926,-96.74137407,21.39833088,502.2338867,400.2075195,430.4321289,1966388.161,1966674,0.259033203,,0,0,0,0,0,0
FRB20230601G,,,294160655,0,337.5820882,0.235169654,31.07367871,0.25967897,,90.48962896,-22.76463773,81.89799458,48.82529992,0,0,,8.506702423,483.2272644,nan,1.78126184,nan,3.169289637,13.55452216,484.0671547,0.043512277,423.3009014,431.866643,0.00294912,0,nan,0.502106379,0.190707603,1.827669984,0.611601963,,1,60096.57682,3.28E-09,60096.57668,1.35E-08,0.000939223,7.97E-05,19.28249866,4.887131775,-68.83782423,16.25777976,552.746582,400.2075195,460.3637695,1865084.275,1865262,0.297241211,,0,0,0,0,0,0
FRB20230601D,,FRB20220912A,294167218,0,347.1717795,0.229434354,48.79746284,0.225046256,,106.0402991,-10.67513309,115.9113013,64.43184658,0,0,,10.50070095,224.8320923,0,2.619250367,0,7.148609253,19.04614579,224.1702525,0.325743196,97.68138471,100.5865488,0.027525116,0,nan,0.380990743,0.197004803,4.748485282,0.655790901,,1,60096.60172,4.53E-08,60096.60165,1.08E-07,0.007515226,0.00054329,44.61613405,6.874065522,-69.66740314,10.29318115,661.1206055,459.6069336,551.2329102,1965345.244,1965702,0.259399414,,0,0,0,0,0,0
FRB20230601E,,FRB20220912A,294176941,0,349.718899,0.213818067,48.797154,0.214109365,,107.6247784,-11.30411163,117.4932985,64.26984907,0,0,,12.8788023,224.8320923,0,2.619250367,0,7.148609253,32.63702476,225.3881636,0.643163322,104.983579,107.5919585,0.047185918,0,nan,0.190665834,0.093004261,1.134032075,0.416469602,,1,60096.60881,4.43E-08,60096.60874,1.98E-07,0.019469447,0.000777245,68.29672293,6.283583498,-269.7517055,23.88615958,498.1567383,414.1235352,454.2114258,1052306.825,1053366,0.215942383,,0,0,0,0,0,0
FRB20230601F,,,294277637,0,118.2363098,0.186459497,65.8881409,0.198001532,,150.2385656,30.83767165,189.5138965,105.0833315,0,0,,17.90497589,737.9830322,nan,1.530692302,nan,2.762320668,17.29076485,739.0285555,0.020247867,686.580011,690.8488696,0.003932159,0,nan,0.820863658,0.361017299,3.568674226,1.310700246,,1,60096.96475,2.56E-09,60096.96453,6.59E-09,0.001301819,0.000106166,0.789659654,1.237164765,-4.232800681,2.067107075,800.1831055,400.2075195,439.3188477,1841965.029,1842258,0.305908203,,0,0,0,0,0,0
FRB20230602A,,,294366379,0,244.9774654,0.118928113,25.42159225,0.177215152,,43.20250951,43.57586295,99.36260778,34.1326917,0,0,,23.43164444,792.9779663,nan,1.406356033,nan,2.335981062,29.50301136,794.0685897,0.008064642,760.8803711,764.4004159,0.001966081,0,nan,1.365100168,0.424901433,4.279510627,0.941224463,,1,60097.31613,1.37E-09,60097.31589,2.78E-09,0.000671515,2.92E-05,7.504946461,1.197163475,-8.99490259,1.42029017,800.1831055,400.2075195,607.3608398,1811261.572,1812126,0.317260742,,0,0,0,0,0,0
FRB20230602B,,,294370937,0,257.1232782,0.165735531,59.47992045,0.180695235,,88.45257431,36.09081125,158.6946642,79.07914365,0,0,,25.12116051,248.6901703,nan,0.631190348,nan,1.028831351,53.28982654,248.6672829,0.001951805,207.0341023,213.5842583,0.001966081,0,nan,1.211371212,0.437907062,2.165452752,0.282307157,,1,60097.3487,6.62E-11,60097.34863,5.88E-10,0.000217056,1.49E-06,10.5024068,1.76597754,-140.8834038,12.93169209,472.0336914,400.2075195,415.3930664,2010820.194,2013654,0.241333008,,0,0,0,0,0,0
FRB20230602C,,FRB20220912A,294402838,0,344.6662378,0.053440048,48.79499456,0.214274473,,104.5089893,-10.0009348,114.905149,67.3073237,0,0,,9.755532265,218.3621063,0,2.619250367,0,7.148609253,19.72805047,221.7797398,0.399379636,87.94691046,91.17644244,0.012779518,0.023800779,0.00419358,0.262209873,0.218991907,3.432715329,1.621597096,,0,60097.59613,2.82E-08,60097.59607,1.23E-07,0.002452024,0.00052278,108.5031651,18.61947739,-418.6753558,71.95947582,490.612793,423.0102539,455.5541992,1919634.804,1920017,0.276611328,,0,0,0,0,0,0
